course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,ts6,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,idx,cntry,gender,age,budam,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2
1000,7,6,0,0,1000,0,0,0,18,138,156,676.886839817,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,823.159326811,628.324978088,634.37680427,643.310064837,9,0,0,2,52,465,0,11,1,12,935,0,0,0,6.69081406265,8.1482969645,0,0,0,6.17188062064,7.82825565933,0,0.0,0.0,630.939483663,636.991309845,645.924570413,438.0,43.0,43.0,9.0,9.0,316.0,33.0,37.0,10.0,11.0,3228,239,276,7,8,305,23,29,7,9
1000,7,6,-0.5,0,21,0,0,0,31,71,102,651.957851528,645.515330273,760.10833511,859.75020258,891.400759666,1136.55118058,824.213943289,645.24584059,645.515330273,645.784819956,1,0,0,2,53,465,0, 7,2,12,984,4,0,0,0.0,0.0,4,0,0,0.0,0.0,3,0.0,0.0,632.0,642.0,651.0,1365.0,50.0,61.0,3.0,4.0,54.0,0.0,0.0,0.0,0.0,10022,905,967,9,9,327,34,28,10,8
1000,7,6,-2,0,21,0,0,0,125,0,125,634.163650352,654.184918592,760.10833511,839.632041428,891.400759666,1136.55118058,819.340147621,640.844669663,654.184918592,670.012510594,2,0,2,2,52,465,0, 7,2,12,1013,4,0,0,0.0,0.0,4,0,0,0.0,0.0,4,0.0,0.0,646.0,661.0,680.0,107.0,10.0,9.0,9.0,8.0,107.0,10.0,9.0,9.0,8.0,2269,214,207,9,9,189,14,16,7,8
1000,7,6,0,0,1000,0,0,0,17,114,131,646.293646079,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,818.060461188,628.324978088,634.37680427,643.310064837,3,0,0,2,53,465,0, 7,2,12,1039,0,0,0,6.69081406265,8.1482969645,0,0,0,6.17188062064,7.82825565933,0,0.0,0.0,630.939483663,636.991309845,645.924570413,2319.0,140.0,159.0,6.0,6.0,49.0,4.0,4.0,8.0,8.0,646,49,42,7,6,171,16,6,9,3
1000,7,6,1,0,28,0,10,0,103,0,113,649.656601174,644.394385189,760.10833511,839.632041428,891.400759666,1136.55118058,820.290550524,644.394385189,644.394385189,644.394385189,7,0,0,2,53,465,0, 7,2,12,968,2,0,0,0.0,0.0,2,0,0,0.0,0.0,2,0.0,0.0,637.0,645.0,654.0,1947.0,137.0,142.0,7.0,7.0,526.0,37.0,40.0,7.0,7.0,8811,894,897,10,10,231,19,27,8,11
1000,7,6,1,0,105,0,0,0,75,29,104,650.634031051,647.2714728,760.10833511,839.632041428,891.400759666,1136.55118058,820.932970105,632.343635327,647.2714728,662.199310274,5,0,0,2,53,465,0, 7,2,12,1028,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0.0,0.0,637.0,647.0,667.0,740.0,114.0,99.0,15.0,13.0,455.0,73.0,75.0,16.0,16.0,1294,171,133,13,10,259,42,33,16,12
1000,7,6,1,0,97,0,0,0,0,115,115,660.339141023,671.768711312,760.10833511,839.632041428,891.400759666,1136.55118058,826.633361519,671.768711312,671.768711312,671.768711312,6,0,0,2,53,465,0, 7,2,12,1008,1,0,0,0.0,0.0,1,0,0,0.0,0.0,1,0.0,0.0,677.0,677.0,677.0,2007.0,171.0,185.0,8.0,9.0,171.0,23.0,13.0,13.0,7.0,6187,744,697,12,11,355,33,33,9,9
1000,7,6,0,0,27,0,0,0,115,27,142,658.938184024,639.026583573,760.10833511,839.632041428,891.400759666,1136.55118058,820.942847396,632.220691634,639.026583573,645.832475513,4,0,0,2,53,465,0, 7,2,12,996,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0.0,0.0,631.0,640.0,649.0,903.0,106.0,81.0,11.0,8.0,435.0,48.0,46.0,11.0,10.0,1088,107,123,9,11,186,22,24,11,12
1000,7,6,1,0,48,0,0,0,83,14,97,651.454275719,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,818.920566128,628.324978088,634.37680427,643.310064837,1,0,0,2,53,465,0, 8,3,12,965,1,0,0,0.0,0.0,1,0,0,0.0,0.0,1,0.0,0.0,647.0,647.0,647.0,1947.0,137.0,142.0,7.0,7.0,526.0,37.0,40.0,7.0,7.0,4274,278,365,6,8,168,8,18,4,10
1000,7,6,1,0,27,49,0,0,0,81,130,657.112020536,645.24584059,760.10833511,839.632041428,891.400759666,1136.55118058,821.675029651,645.24584059,645.24584059,645.24584059,2,0,0,2,53,465,0, 8,3,12,973,2,0,0,0.0,0.0,2,0,0,0.0,0.0,2,0.0,0.0,633.0,638.0,644.0,740.0,114.0,99.0,15.0,13.0,455.0,73.0,75.0,16.0,16.0,2872,231,246,8,8,250,17,30,6,12
1000,7,6,1,0,27,0,0,0,191,0,191,653.282659576,649.25357873,760.10833511,839.632041428,891.400759666,1136.55118058,821.704759181,649.25357873,649.25357873,649.25357873,3,0,1,2,55,465,0, 8,3,12,930,2,0,0,0.0,0.0,2,0,0,0.0,0.0,2,0.0,0.0,644.0,646.0,648.0,1535.0,122.0,113.0,7.0,7.0,205.0,16.0,19.0,7.0,9.0,675,44,58,6,8,156,9,23,5,14
1000,7,6,1,0,28,0,101,0,59,18,178,630.835310602,659.764146787,760.10833511,839.632041428,891.400759666,1136.55118058,819.715295695,659.764146787,659.764146787,659.764146787,8,0,0,2,53,465,0, 8,3,12,985,2,0,1,0.0,50.0,2,0,1,0.0,50.0,2,0.0,50.0,623.0,643.0,663.0,2589.0,358.0,281.0,13.0,10.0,277.0,24.0,37.0,8.0,13.0,3465,303,310,8,8,173,35,20,20,11
1000,7,6,1,0,35,0,0,0,30,111,141,641.08517349,654.692548069,760.10833511,839.632041428,891.400759666,1136.55118058,820.578339723,640.236167914,654.692548069,669.148928223,5,0,0,2,53,465,0, 8,3,12,976,4,0,0,0.0,0.0,4,0,0,0.0,0.0,3,0.0,0.0,639.0,652.0,674.0,99.0,4.0,3.0,4.0,3.0,99.0,4.0,3.0,4.0,3.0,1114,92,94,8,8,338,21,27,6,7
1000,7,6,1,0,35,23,0,0,0,130,153,651.712010816,622.703829216,760.10833511,856.60222494,891.400759666,1136.55118058,819.846390054,621.446595833,622.703829216,623.9610626,6,0,1,2,55,465,0, 8,3,12,987,5,0,0,0.0,0.0,5,0,0,0.0,0.0,3,0.0,0.0,615.0,626.0,636.0,903.0,106.0,81.0,11.0,8.0,435.0,48.0,46.0,11.0,10.0,2269,214,207,9,9,189,14,16,7,8
1000,7,6,1,0,28,0,0,0,42,109,151,657.410967673,649.25357873,760.10833511,839.632041428,891.400759666,1136.55118058,822.39281053,649.25357873,649.25357873,649.25357873,7,0,0,2,53,465,0, 8,3,12,1024,2,0,0,0.0,0.0,2,0,0,0.0,0.0,2,0.0,0.0,634.0,641.0,648.0,5387.0,399.0,469.0,7.0,8.0,261.0,23.0,13.0,8.0,4.0,4086,304,320,7,7,170,10,15,5,8
1000,7,6,1,0,27,0,0,0,72,45,117,648.179200964,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,818.374720336,628.324978088,634.37680427,643.310064837,4,0,0,2,53,465,0, 8,3,12,992,1,0,0,0.0,0.0,1,0,0,0.0,0.0,1,0.0,0.0,628.0,628.0,628.0,5030.0,630.0,628.0,12.0,12.0,262.0,34.0,41.0,12.0,15.0,3254,302,341,9,10,315,37,28,11,8
1300,7,6,-1,0,27,0,0,0,144,0,144,641.722932694,638.751534274,760.10833511,855.515413988,891.400759666,1136.55118058,820.675026051,855.515413988,855.515413988,855.515413988,1,0,0,3,51,465,0,10,4,12,1320,7,0,0,0.0,0.0,7,0,0,0.0,0.0,2,0.0,0.0,849.0,851.0,853.0,342.0,19.0,24.0,5.0,7.0,291.0,17.0,23.0,5.0,7.0,1187,121,110,10,9,209,19,29,9,13
1300,7,6,1,0,20,0,0,0,95,49,144,649.744344443,642.976615594,791.813901898,895.600509601,891.400759666,1136.55118058,834.68121863,895.600509601,895.600509601,895.600509601,10,0,1,3,57,465,0,10,4,12,1355,4,0,0,0.0,0.0,4,0,0,0.0,0.0,2,0.0,0.0,843.0,858.0,873.0,740.0,114.0,99.0,15.0,13.0,455.0,73.0,75.0,16.0,16.0,3833,348,353,9,9,182,13,16,7,8
1300,7,6,-2,0,49,0,0,0,150,11,161,658.424703587,651.2574478,796.245979429,859.404204484,891.400759666,1136.55118058,832.214045924,845.952136691,859.404204484,874.045660201,2,0,0,3,54,465,0,10,4,12,1360,8,0,0,0.0,0.0,8,0,0,0.0,0.0,4,0.0,0.0,851.0,858.0,870.0,2589.0,358.0,281.0,13.0,10.0,277.0,24.0,37.0,8.0,13.0,5386,725,584,13,10,283,43,22,15,7
1300,7,6,-1,0,14,0,0,0,34,67,101,645.73233933,643.501903281,817.2212638,862.195881957,891.400759666,1136.55118058,832.767221435,851.503618378,862.195881957,872.863540847,3,0,0,3,54,465,0,10,4,12,1410,8,0,0,0.0,0.0,8,0,0,0.0,0.0,4,0.0,0.0,849.0,858.0,864.0,1256.0,89.0,73.0,7.0,5.0,193.0,13.0,12.0,6.0,6.0,3448,337,289,9,8,157,7,10,4,6
1300,7,6,-1,0,27,0,0,0,92,0,92,672.32332311,638.782386577,793.63202207,867.215007138,891.400759666,1136.55118058,833.317446523,854.887294571,867.215007138,876.577340945,9,0,0,3,50,465,0,10,4,12,1306,10,0,0,0.0,0.0,10,0,0,0.0,0.0,6,0.0,0.0,849.0,866.0,881.0,92.0,2.0,7.0,2.0,7.0,92.0,2.0,7.0,2.0,7.0,2150,193,214,8,9,442,38,48,8,10
1300,7,6,1.0,0,28,0,0,0,151,0,151,654.644299327,646.314469248,783.388903948,856.211981515,891.400759666,1136.55118058,828.085265713,856.211981515,856.211981515,856.211981515,5,0,1,2,55.5,465,0,10,4,12,1007,6,0,0,0.0,0.0,6,0,0,0.0,0.0,2,0.0,0.0,847.0,851.0,855.0,1649.0,100.0,132.0,6.0,8.0,240.0,16.0,14.0,6.0,5.0,6720,536,581,7,8,143,11,9,7,6
1300,7,6,0.5,0,28,0,0,0,98,41,139,649.117154189,635.368935763,760.10833511,860.606278698,891.400759666,1136.55118058,822.192107334,857.213399037,860.606278698,863.99915836,6,0,0,2,52.5,465,0,10,4,12,999,5,0,0,0.0,0.0,5,0,0,0.0,0.0,2,0.0,0.0,856.0,858.0,860.0,99.0,4.0,3.0,4.0,3.0,99.0,4.0,3.0,4.0,3.0,109,3,9,2,8,109,3,9,2,8
1300,7,6,0,0,35,0,0,0,17,94,111,636.013819863,634.37680427,795.203462524,885.459552801,891.400759666,1136.55118058,829.834263283,867.738590061,885.459552801,903.180515541,7,0,2,3,56,465,0,10,4,12,1313,6,0,0,0.0,0.0,6,0,0,0.0,0.0,4,0.0,0.0,853.0,873.0,899.0,1307.0,98.0,83.0,7.0,6.0,93.0,2.0,6.0,2.0,6.0,3921,339,360,8,9,273,17,20,6,7
1300,7,6,3,0,28,0,0,0,0,79,79,666.017292284,650.583747823,785.443356108,857.527745573,891.400759666,1136.55118058,831.254013672,851.86649141,857.527745573,873.236079393,8,0,0,3,54,465,0,10,4,12,1296,14,0,1,0.0,7.0,14,0,1,0.0,7.0,8,0.0,0.0,846.0,857.0,872.0,5030.0,630.0,628.0,12.0,12.0,262.0,34.0,41.0,12.0,15.0,1114,92,94,8,8,338,21,27,6,7
1300,7,6,-1,0,27,0,0,0,158,15,173,650.136047001,669.674965024,805.511134618,859.081285398,891.400759666,1136.55118058,835.392562047,844.194971248,859.081285398,872.005078076,4,0,1,3,56,465,0,10,4,12,1332,10,0,0,0.0,0.0,7,0,0,0.0,0.0,6,0.0,0.0,843.0,855.0,868.0,7489.0,518.0,601.0,6.0,8.0,289.0,7.0,18.0,2.0,6.0,8245,734,837,8,10,193,15,12,7,6
1000,7,5,0,0,28,0,88,0,59,0,147,629.597750255,633.999710687,770.421218269,880.932870143,920.563509426,1177.7234009,835.539743281,630.904985395,633.999710687,637.871520499,1,0,0,4,52,465,0,10,5,12,1740,13,1,0,7.0,0.0,5,0,0,0.0,0.0,4,0.0,0.0,632.0,638.0,646.0,1947.0,137.0,142.0,7.0,7.0,526.0,37.0,40.0,7.0,7.0,3905,271,331,6,8,255,21,24,8,9
1000,7,5,-2,0,13,0,0,0,0,69,69,637.007313469,629.699227293,765.077826623,831.946510499,891.400759666,1136.55118058,815.280469687,611.06520598,629.699227293,659.283420839,10,0,0,3,52,465,0,10,5,12,1350,14,1,1,7.0,7.0,10,0,1,0.0,10.0,7,0.0,0.0,616.0,632.0,651.0,4150.0,310.0,308.0,7.0,7.0,64.0,3.0,4.0,4.0,6.0,574,74,43,12,7,211,33,19,15,9
1000,7,5,1.5,0,20,0,0,0,0,131,131,634.409360742,615.195391772,760.10833511,839.632041428,891.400759666,1136.55118058,812.882844882,614.373219945,615.195391772,616.025150834,2,0,1,2,56,465,0,10,5,12,1043,4,1,2,25.0,50.0,4,1,2,25.0,50.0,3,33.3,66.7,608.0,614.0,621.0,740.0,114.0,99.0,15.0,13.0,455.0,73.0,75.0,16.0,16.0,1294,171,133,13,10,259,42,33,16,12
1000,7,5,-1.5,0,28,0,100,0,0,0,100,643.930470034,641.579126019,760.10833511,839.632041428,891.400759666,1136.55118058,818.866985472,631.900804238,641.579126019,651.2574478,3,0,1,2,53,465,0,10,5,12,963,3,1,0,33.0,0.0,3,1,0,33.0,0.0,3,33.3,33.3,635.0,640.0,650.0,5030.0,630.0,628.0,12.0,12.0,262.0,34.0,41.0,12.0,15.0,3254,302,341,9,10,315,37,28,11,8
1000,7,5,-1,0,27,0,0,0,0,126,126,666.00086025,634.123355017,771.879249765,842.901504493,891.400759666,1136.55118058,823.809484961,614.835009721,634.123355017,649.534364572,9,0,0,3,52,465,0,10,5,12,1348,12,0,2,0.0,16.0,12,0,2,0.0,16.0,8,0.0,25.0,621.0,634.0,650.0,1649.0,100.0,132.0,6.0,8.0,240.0,16.0,14.0,6.0,5.0,10022,905,967,9,9,327,34,28,10,8
1000,7,5,0,0,21,78,0,0,52,0,130,659.044574948,635.63994423,773.711350605,843.74760022,903.648434937,1136.55118058,825.390514253,627.929018483,635.63994423,652.55545464,5,0,0,4,52,465,0,10,5,12,1668,24,1,1,4.0,4.0,15,0,0,0.0,0.0,7,0.0,14.3,623.0,636.0,648.0,7489.0,518.0,601.0,6.0,8.0,289.0,7.0,18.0,2.0,6.0,1120,68,77,6,6,212,8,13,3,6
1000,7,5,1,0,34,0,0,0,0,122,122,643.208005665,623.04461278,760.10833511,839.632041428,891.400759666,1136.55118058,815.657489204,621.94961047,623.04461278,624.139615089,6,0,0,2,53,465,0,10,5,12,1017,3,1,1,33.0,33.0,3,1,1,33.0,33.0,3,33.3,66.7,618.0,624.0,629.0,1203.0,70.0,77.0,5.0,6.0,113.0,5.0,4.0,4.0,3.0,2269,214,207,9,9,189,14,16,7,8
1000,7,5,0,0,21,0,0,0,84,0,84,648.701125889,641.207393776,780.075684422,851.020969955,891.400759666,1136.55118058,824.826185714,624.95305157,641.207393776,653.849879899,7,0,0,4,52,465,0,10,5,12,1721,22,1,0,4.0,0.0,8,0,0,0.0,0.0,10,0.0,0.0,628.0,642.0,655.0,1365.0,50.0,61.0,3.0,4.0,54.0,0.0,0.0,0.0,0.0,8811,894,897,10,10,231,19,27,8,11
1000,7,5,-1.5,0,27,0,0,0,129,0,129,655.585345506,629.062974959,757.916375758,840.066466358,891.400759666,1136.55118058,818.430517137,628.212953493,629.062974959,629.912996424,8,0,0,3,53,465,0,10,5,12,1394,6,1,1,16.0,16.0,6,1,1,16.0,16.0,3,0.0,33.3,626.0,629.0,635.0,903.0,106.0,81.0,11.0,8.0,435.0,48.0,46.0,11.0,10.0,1114,92,94,8,8,338,21,27,6,7
1000,7,5,0,0,35,0,0,0,0,142,142,638.346412781,640.642922813,771.106090386,838.25618098,891.400759666,1136.55118058,819.383924533,618.96425234,640.642922813,662.321593285,4,0,1,3,51,465,0,10,5,12,1353,15,1,0,6.0,0.0,12,0,0,0.0,0.0,3,0.0,0.0,622.0,635.0,654.0,1307.0,98.0,83.0,7.0,6.0,93.0,2.0,6.0,2.0,6.0,3921,339,360,8,9,273,17,20,6,7
1000,7,4,-2.5,0,27,0,0,0,10,117,127,658.624779237,634.37680427,772.875251595,839.632041428,891.400759666,1136.55118058,822.243469462,628.324978088,634.37680427,643.310064837,1,4,1,2,51.5,465,0,11,6,12,944,2,0,0,0.0,0.0,2,0,0,0.0,0.0,0,0.0,0.0,630.939483663,636.991309845,645.924570413,107.0,10.0,9.0,9.0,8.0,107.0,10.0,9.0,9.0,8.0,10022,905,967,9,9,327,34,28,10,8
1000,7,4,1.0,0,28,0,0,0,131,11,142,642.72016365,621.732197331,760.10833511,839.632041428,891.400759666,1136.55118058,815.357446293,621.732197331,621.732197331,621.732197331,10,4,1,2,54.5,465,0,11,6,12,993,2,0,0,0.0,0.0,2,0,0,0.0,0.0,2,0.0,0.0,631.0,638.0,646.0,5030.0,630.0,628.0,12.0,12.0,262.0,34.0,41.0,12.0,15.0,2269,214,207,9,9,189,14,16,7,8
1000,7,4,0,0,1000,0,0,0,76,72,148,646.737987021,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,818.134518012,628.324978088,634.37680427,643.310064837,11,4,2,2,55,465,0,11,6,12,935,0,0,0,6.69081406265,8.1482969645,0,0,0,6.17188062064,7.82825565933,0,0.0,0.0,630.939483663,636.991309845,645.924570413,2589.0,358.0,281.0,13.0,10.0,277.0,24.0,37.0,8.0,13.0,5386,725,584,13,10,283,43,22,15,7
1000,7,4,3,0,21,0,0,0,121,0,121,632.352682471,624.488230164,760.10833511,839.632041428,891.400759666,1136.55118058,814.088871569,619.761572299,624.488230164,629.214888028,2,4,1,2,55,465,0,11,6,12,1008,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0.0,0.0,626.0,627.0,629.0,4629.0,712.0,611.0,15.0,13.0,451.0,55.0,41.0,12.0,9.0,2269,214,207,9,9,189,14,16,7,8
1000,7,4,1.5,0,27,0,0,0,77,70,147,631.174747875,634.37680427,760.10833511,822.742433617,890.34233782,1136.55118058,812.549306545,628.324978088,634.37680427,643.310064837,3,4,1,2,54.5,465,0,11,6,12,1009,3,0,0,0.0,0.0,3,0,0,0.0,0.0,0,0.0,0.0,630.939483663,636.991309845,645.924570413,903.0,106.0,81.0,11.0,8.0,435.0,48.0,46.0,11.0,10.0,1088,107,123,9,11,186,22,24,11,12
1000,7,4,1.5,0,28,0,0,0,18,103,121,644.847497015,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,817.819436344,628.324978088,634.37680427,643.310064837,9,4,1,2,55,465,0,11,6,12,981,1,0,0,0.0,0.0,1,0,0,0.0,0.0,1,0.0,0.0,658.0,658.0,658.0,5640.0,698.0,655.0,12.0,11.0,234.0,37.0,32.0,15.0,13.0,574,74,43,12,7,211,33,19,15,9
1000,7,4,1.5,0,42,0,0,0,249,0,249,647.396151327,631.243456733,781.491108135,839.632041428,891.400759666,1136.55118058,821.285782977,631.243456733,631.243456733,631.243456733,5,4,1,2,54,465,0,11,6,12,950,3,0,0,0.0,0.0,3,0,0,0.0,0.0,1,0.0,0.0,629.0,629.0,629.0,1307.0,98.0,83.0,7.0,6.0,93.0,2.0,6.0,2.0,6.0,3921,339,360,8,9,273,17,20,6,7
1000,7,4,0,0,1000,0,0,0,32,62,94,667.199182762,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,821.544717302,628.324978088,634.37680427,643.310064837,6,4,0,2,53,465,0,11,6,12,947,0,0,0,6.69081406265,8.1482969645,0,0,0,6.17188062064,7.82825565933,0,0.0,0.0,630.939483663,636.991309845,645.924570413,740.0,114.0,99.0,15.0,13.0,455.0,73.0,75.0,16.0,16.0,1294,171,133,13,10,259,42,33,16,12
1000,7,4,0,0,27,0,0,0,36,69,105,634.765318397,634.37680427,771.655988074,839.632041428,891.400759666,1136.55118058,818.063682068,628.324978088,634.37680427,643.310064837,7,4,1,2,51,465,0,11,6,12,937,3,0,0,0.0,0.0,3,0,0,0.0,0.0,0,0.0,0.0,630.939483663,636.991309845,645.924570413,92.0,2.0,7.0,2.0,7.0,92.0,2.0,7.0,2.0,7.0,2150,193,214,8,9,442,38,48,8,10
1000,7,4,1.5,0,28,0,0,0,14,98,112,641.306911155,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,817.229338701,628.324978088,634.37680427,643.310064837,8,4,2,2,55,465,0,11,6,12,951,1,0,0,0.0,0.0,1,0,0,0.0,0.0,1,0.0,0.0,645.0,645.0,645.0,1947.0,137.0,142.0,7.0,7.0,526.0,37.0,40.0,7.0,7.0,7421,599,657,8,8,199,18,18,9,9
1000,7,4,0,0,42,0,0,0,35,84,119,654.825366418,634.37680427,782.847835487,839.632041428,891.400759666,1136.55118058,823.272331307,628.324978088,634.37680427,643.310064837,4,4,2,2,54.5,465,0,11,6,12,966,2,0,0,0.0,0.0,2,0,0,0.0,0.0,0,0.0,0.0,630.939483663,636.991309845,645.924570413,1535.0,122.0,113.0,7.0,7.0,205.0,16.0,19.0,7.0,9.0,1294,171,133,13,10,259,42,33,16,12
1000,7,6,0,0,1000,0,0,0,0,117,117,646.618241642,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,818.114560449,628.324978088,634.37680427,643.310064837,6,0,0,2,52,465,0,11,7,12,959,0,0,0,6.69081406265,8.1482969645,0,0,0,6.17188062064,7.82825565933,0,0.0,0.0,630.939483663,636.991309845,645.924570413,2394.77438399,254.560059791,237.597076843,8.33147178643,8.14440102406,269.299085542,28.4689777991,27.2142818871,8.44815750548,8.19182168936,7690,720,728,9,9,246,30,30,12,12
1000,7,6,1.5,0,27,0,0,0,16,120,136,655.186313873,632.220691634,760.10833511,839.632041428,891.400759666,1136.55118058,819.183220381,632.220691634,632.220691634,632.220691634,7,0,1,2,55.5,465,0,11,7,12,962,2,0,1,0.0,50.0,2,0,1,0.0,50.0,2,0.0,50.0,622.0,626.0,631.0,2891.0,219.0,224.0,7.0,7.0,436.0,30.0,42.0,6.0,9.0,8811,894,897,10,10,231,19,27,8,11
